Company,Date,Filing,Word_count,cybersecurity,cyber security,cyber-security,information security,data security,data leak,data breach,Path,8-K,10-K
WFC,2019-12-09,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009441/full-submission.txt,0,
BK,2019-12-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-19-310253/full-submission.txt,0,
GS,2019-12-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-000174/filing-details.txt,0,
BK,2019-12-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-03-002467/filing-details.txt,0,
GS,2019-12-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-19-309745/full-submission.txt,0,
WFC,2019-12-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009467/full-submission.txt,0,
STT,2019-12-11,8-K,1,0,0,0,0,1,0,0,sec-edgar-filings/STT/8-K/0000093751-19-000682/full-submission.txt,1,
CAT,2019-12-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-19-000298/full-submission.txt,0,
T,2019-12-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-19-312505/full-submission.txt,0,
T,2019-12-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-19-312856/full-submission.txt,0,
T,2019-12-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000839947-02-000110/filing-details.txt,0,
WFC,2019-12-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009517/full-submission.txt,0,
WFC,2019-12-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009531/full-submission.txt,0,
AXP,2019-12-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-19-000094/full-submission.txt,0,
WFC,2019-12-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009555/full-submission.txt,0,
T,2019-12-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-19-315331/full-submission.txt,0,
T,2019-12-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-19-316343/full-submission.txt,0,
AXP,2019-12-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-19-000098/full-submission.txt,0,
T,2019-12-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-19-316283/full-submission.txt,0,
WFC,2019-12-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009631/full-submission.txt,0,
MS,2019-12-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001104659-19-073878/full-submission.txt,0,
T,2019-12-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-19-000056/full-submission.txt,0,
WFC,2019-12-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009778/full-submission.txt,0,
T,2019-12-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000905148-05-001544/filing-details.txt,0,
T,2019-12-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-19-321511/full-submission.txt,0,
WFC,2019-12-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009858/full-submission.txt,0,
T,2019-12-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-19-000059/full-submission.txt,0,
WFC,2019-12-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009869/full-submission.txt,0,
WFC,2019-12-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009888/full-submission.txt,0,
WFC,2019-12-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-009936/full-submission.txt,0,
BAC,2019-12-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0001193125-19-326033/full-submission.txt,0,
WFC,2019-12-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-19-010003/full-submission.txt,0,
WFC,2020-01-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000067/full-submission.txt,0,
CAT,2020-01-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001554795-20-000002/full-submission.txt,0,
WFC,2020-01-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000084/full-submission.txt,0,
WFC,2020-01-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000120/full-submission.txt,0,
T,2020-01-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001618694-20-000002/full-submission.txt,0,
GS,2020-01-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-002365/full-submission.txt,0,
T,2020-01-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001056404-04-003973/filing-details.txt,0,
T,2020-01-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-20-000002/full-submission.txt,0,
T,2020-01-07,8-K,2,0,1,0,0,1,0,0,sec-edgar-filings/T/8-K/0001283699-20-000009/full-submission.txt,2,
MAR,2020-01-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MAR/8-K/0001628280-20-000268/full-submission.txt,0,
T,2020-01-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-20-005410/full-submission.txt,0,
WFC,2020-01-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000072971-20-000011/full-submission.txt,0,
JPM,2020-01-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-20-000082/full-submission.txt,0,
ADM,2020-01-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0001493152-20-000571/full-submission.txt,0,
JPM,2020-01-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-20-000086/full-submission.txt,0,
GS,2020-01-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001056404-20-000050/full-submission.txt,0,
BAC,2020-01-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000070858-20-000003/full-submission.txt,0,
GS,2020-01-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-007648/full-submission.txt,0,
AXP,2020-01-15,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-20-000005/full-submission.txt,0,
MS,2020-01-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001157523-20-000072/full-submission.txt,0,
BK,2020-01-16,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001390777-20-000006/full-submission.txt,0,
WFC,2020-01-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000335/full-submission.txt,0,
MS,2020-01-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-20-000785/full-submission.txt,0,
STT,2020-01-17,8-K,2,0,0,0,0,2,0,0,sec-edgar-filings/STT/8-K/0000093751-20-000006/full-submission.txt,2,
MS,2020-01-17,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-20-000792/full-submission.txt,0,
WFC,2020-01-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000366/full-submission.txt,0,
MS,2020-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000790372-01-500013/filing-details.txt,0,
MS,2020-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001157523-20-000088/full-submission.txt,0,
WFC,2020-01-22,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000397/full-submission.txt,0,
T,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001564590-20-001727/full-submission.txt,0,
GS,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-012610/full-submission.txt,0,
MS,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001104659-20-006092/full-submission.txt,0,
JPM,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0001193125-20-013175/full-submission.txt,0,
GS,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000914121-04-001283/filing-details.txt,0,
WFC,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000438/full-submission.txt,0,
JPM,2020-01-23,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-20-000146/full-submission.txt,0,
AXP,2020-01-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-20-000013/full-submission.txt,0,
BAC,2020-01-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0001193125-20-014251/full-submission.txt,0,
STT,2020-01-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0001193125-20-014213/full-submission.txt,0,
WFC,2020-01-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000490/full-submission.txt,0,
CAT,2020-01-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-20-000015/full-submission.txt,0,
WFC,2020-01-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-20-014943/full-submission.txt,0,
GS,2020-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-016984/full-submission.txt,0,
T,2020-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-20-000005/full-submission.txt,0,
BK,2020-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001193125-20-017085/full-submission.txt,0,
BK,2020-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001056404-02-001522/filing-details.txt,0,
GS,2020-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001056404-04-002281/filing-details.txt,0,
WFC,2020-01-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000567/full-submission.txt,0,
WFC,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000609/full-submission.txt,0,
MS,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001193125-20-017757/full-submission.txt,0,
T,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000732717-20-000005/full-submission.txt,0,
GD,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GD/8-K/0000040533-20-000007/full-submission.txt,0,
MS,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001437749-20-001366/full-submission.txt,0,
DOW,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001751788-20-000004/full-submission.txt,0,
CAT,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001554795-20-000021/full-submission.txt,0,
AXP,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-20-000015/full-submission.txt,0,
T,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000732717-20-000006/full-submission.txt,0,
GS,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-017667/full-submission.txt,0,
GS,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001065407-07-000543/filing-details.txt,0,
AXP,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-05-000043/filing-details.txt,0,
T,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001113169-20-000003/full-submission.txt,0,
ADM,2020-01-29,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/ADM/8-K/0000007084-20-000002/full-submission.txt,0,
GS,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000882377-05-001116/filing-details.txt,0,
NOC,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/NOC/8-K/0001133421-20-000005/full-submission.txt,0,
GS,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001539497-20-000168/full-submission.txt,0,
BK,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001654954-20-000956/full-submission.txt,0,
BK,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/8-K/0001071787-01-500115/filing-details.txt,0,
VZ,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0000732712-20-000003/full-submission.txt,0,
T,2020-01-30,8-K,1,0,0,1,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-20-000003/full-submission.txt,1,
WFC,2020-01-30,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000712/full-submission.txt,0,
NOC,2020-01-30,10-K,4,3,0,0,1,0,0,0,sec-edgar-filings/NOC/10-K/0001133421-20-000006/full-submission.txt,,4
MS,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001437749-20-001484/full-submission.txt,0,
JPM,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0001193125-20-021417/full-submission.txt,0,
GS,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-021673/full-submission.txt,0,
WFC,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000072971-20-000089/full-submission.txt,0,
CAT,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-20-000022/full-submission.txt,0,
CAT,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-20-000020/full-submission.txt,0,
WFC,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-000799/full-submission.txt,0,
GS,2020-01-31,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0000905148-05-004008/filing-details.txt,0,
CVS,2020-02-03,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/8-K/0000947871-20-000064/full-submission.txt,0,
WFC,2020-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001001/full-submission.txt,0,
CAT,2020-02-04,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001554795-20-000029/full-submission.txt,0,
VZ,2020-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-20-025340/full-submission.txt,0,
T,2020-02-05,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001113169-20-000005/full-submission.txt,0,
GS,2020-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-026857/full-submission.txt,0,
TSN,2020-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-20-000014/full-submission.txt,0,
VZ,2020-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-20-026806/full-submission.txt,0,
NOC,2020-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/NOC/8-K/0001133421-20-000008/full-submission.txt,0,
GD,2020-02-06,8-K,1,0,1,0,0,0,0,0,sec-edgar-filings/GD/8-K/0000040533-20-000012/full-submission.txt,1,
T,2020-02-06,10-K,9,2,1,0,1,1,0,4,sec-edgar-filings/T/10-K/0001283699-20-000026/full-submission.txt,,9
WFC,2020-02-06,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001119/full-submission.txt,0,
T,2020-02-06,8-K,4,0,2,0,0,2,0,0,sec-edgar-filings/T/8-K/0001283699-20-000025/full-submission.txt,4,
BAC,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BAC/8-K/0000070858-20-000007/full-submission.txt,0,
WFC,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001146/full-submission.txt,0,
AXP,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-03-000177/filing-details.txt,0,
AXP,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-20-000023/full-submission.txt,0,
GS,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001193125-20-028194/full-submission.txt,0,
DOW,2020-02-07,10-K,1,0,0,1,0,0,0,0,sec-edgar-filings/DOW/10-K/0001751788-20-000007/full-submission.txt,,1
CVS,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/8-K/0000947871-20-000094/full-submission.txt,0,
T,2020-02-07,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000353184-20-000008/full-submission.txt,0,
WFC,2020-02-10,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001241/full-submission.txt,0,
GD,2020-02-10,10-K,11,10,0,0,1,0,0,0,sec-edgar-filings/GD/10-K/0000040533-20-000015/full-submission.txt,,11
WFC,2020-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-20-031280/full-submission.txt,0,
T,2020-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-20-030768/full-submission.txt,0,
T,2020-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0000909518-09-000826/filing-details.txt,0,
WFC,2020-02-11,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001269/full-submission.txt,0,
WFC,2020-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000072971-20-000190/full-submission.txt,0,
WFC,2020-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000072971-20-000192/full-submission.txt,0,
CVS,2020-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/8-K/0000947871-20-000109/full-submission.txt,0,
CVS,2020-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CVS/8-K/0000064803-20-000004/full-submission.txt,0,
STT,2020-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/STT/8-K/0000093751-20-000334/full-submission.txt,0,
T,2020-02-12,8-K,1,0,0,1,0,0,0,0,sec-edgar-filings/T/8-K/0000719220-20-000005/full-submission.txt,1,
TSN,2020-02-12,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-20-000043/full-submission.txt,0,
CAT,2020-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0000018230-20-000025/full-submission.txt,0,
AXP,2020-02-13,10-K,28,0,21,0,5,0,0,2,sec-edgar-filings/AXP/10-K/0000004962-20-000030/full-submission.txt,,28
VZ,2020-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0000732712-20-000010/full-submission.txt,0,
LIN,2020-02-13,8-K,1,0,0,0,0,1,0,0,sec-edgar-filings/LIN/8-K/0001654954-20-001414/full-submission.txt,1,
WFC,2020-02-13,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001496/full-submission.txt,0,
T,2020-02-13,10-K,6,3,0,0,2,0,0,1,sec-edgar-filings/T/10-K/0001113169-20-000008/full-submission.txt,,6
WFC,2020-02-14,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001733/full-submission.txt,0,
ADM,2020-02-18,10-K,3,0,1,0,0,2,0,0,sec-edgar-filings/ADM/10-K/0000007084-20-000009/full-submission.txt,,3
DOW,2020-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0001193125-20-039635/full-submission.txt,0,
NOC,2020-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/NOC/8-K/0001133421-20-000010/full-submission.txt,0,
CVS,2020-02-18,10-K,32,11,0,1,8,9,0,3,sec-edgar-filings/CVS/10-K/0000064803-20-000007/full-submission.txt,,32
WFC,2020-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-20-039896/full-submission.txt,0,
T,2020-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-20-040320/full-submission.txt,0,
AXP,2020-02-18,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/AXP/8-K/0000004962-20-000034/full-submission.txt,0,
T,2020-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-20-041926/full-submission.txt,0,
T,2020-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001113169-20-000011/full-submission.txt,0,
CAT,2020-02-19,10-K,5,4,1,0,0,0,0,0,sec-edgar-filings/CAT/10-K/0000018230-20-000056/full-submission.txt,,5
BAC,2020-02-19,10-K,15,8,0,0,7,0,0,0,sec-edgar-filings/BAC/10-K/0000070858-20-000011/full-submission.txt,,15
GS,2020-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/8-K/0001539497-20-000395/full-submission.txt,0,
TSN,2020-02-19,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-20-000045/full-submission.txt,0,
STT,2020-02-20,10-K,39,0,0,24,14,1,0,0,sec-edgar-filings/STT/10-K/0000093751-20-000684/full-submission.txt,,39
WFC,2020-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-001968/full-submission.txt,0,
T,2020-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-20-043713/full-submission.txt,0,
MS,2020-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0001157523-06-004280/filing-details.txt,0,
MS,2020-02-20,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-20-003007/full-submission.txt,0,
T,2020-02-20,10-K,1,0,1,0,0,0,0,0,sec-edgar-filings/T/10-K/0001562762-20-000064/full-submission.txt,,1
T,2020-02-20,10-K,13,2,5,0,3,1,0,2,sec-edgar-filings/T/10-K/0001564590-20-005365/full-submission.txt,,13
STT,2020-02-20,8-K,4,0,0,3,0,1,0,0,sec-edgar-filings/STT/8-K/0000093751-20-000682/full-submission.txt,4,
TSN,2020-02-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/TSN/8-K/0000100493-20-000055/full-submission.txt,0,
WFC,2020-02-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-002020/full-submission.txt,0,
WFC,2020-02-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0000072971-20-000214/full-submission.txt,0,
CAT,2020-02-21,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/CAT/8-K/0001554795-20-000049/full-submission.txt,0,
GS,2020-02-21,10-K,23,0,10,0,10,1,0,2,sec-edgar-filings/GS/10-K/0001193125-20-043853/full-submission.txt,,23
GS,2020-02-21,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/GS/10-K/0001056404-14-000379/filing-details.txt,,0
VZ,2020-02-21,10-K,24,2,0,0,0,4,0,18,sec-edgar-filings/VZ/10-K/0000732712-20-000014/full-submission.txt,,24
MS,2020-02-21,8-K,2,0,2,0,0,0,0,0,sec-edgar-filings/MS/8-K/0000950103-20-003111/full-submission.txt,2,
VZ,2020-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/VZ/8-K/0001193125-20-046324/full-submission.txt,0,
JPM,2020-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0001193125-20-046432/full-submission.txt,0,
WFC,2020-02-24,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-002079/full-submission.txt,0,
WFC,2020-02-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-002100/full-submission.txt,0,
DOW,2020-02-25,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/DOW/8-K/0000947871-20-000144/full-submission.txt,0,
JPM,2020-02-25,8-K,3,3,0,0,0,0,0,0,sec-edgar-filings/JPM/8-K/0000019617-20-000256/full-submission.txt,3,
JPM,2020-02-25,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/JPM/10-K/0001056404-05-001489/filing-details.txt,,0
JPM,2020-02-25,10-K,25,20,0,0,4,1,0,0,sec-edgar-filings/JPM/10-K/0000019617-20-000257/full-submission.txt,,25
WFC,2020-02-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001193125-20-050255/full-submission.txt,0,
MAR,2020-02-26,8-K,3,0,0,0,0,3,0,0,sec-edgar-filings/MAR/8-K/0001628280-20-002320/full-submission.txt,3,
WFC,2020-02-26,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-002157/full-submission.txt,0,
T,2020-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/T/8-K/0001193125-20-051700/full-submission.txt,0,
WFC,2020-02-27,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-002226/full-submission.txt,0,
CBRE,2020-02-27,8-K,1,1,0,0,0,0,0,0,sec-edgar-filings/CBRE/8-K/0001564590-20-007010/full-submission.txt,1,
STT,2020-02-27,8-K,4,0,0,3,0,1,0,0,sec-edgar-filings/STT/8-K/0000093751-20-000687/full-submission.txt,4,
BK,2020-02-27,10-K,0,0,0,0,0,0,0,0,sec-edgar-filings/BK/10-K/0001019965-02-000172/filing-details.txt,,0
MAR,2020-02-27,10-K,20,7,0,0,1,11,0,1,sec-edgar-filings/MAR/10-K/0001628280-20-002376/full-submission.txt,,20
WFC,2020-02-27,10-K,32,8,0,0,23,0,0,1,sec-edgar-filings/WFC/10-K/0000072971-20-000217/full-submission.txt,,32
BK,2020-02-27,10-K,26,21,0,0,4,0,0,1,sec-edgar-filings/BK/10-K/0001390777-20-000044/full-submission.txt,,26
MS,2020-02-27,10-K,24,12,0,0,8,1,0,3,sec-edgar-filings/MS/10-K/0000895421-20-000265/full-submission.txt,,24
WFC,2020-02-28,8-K,0,0,0,0,0,0,0,0,sec-edgar-filings/WFC/8-K/0001387131-20-002335/full-submission.txt,0,
